1.00000e+00	4.69714e-01	4.85391e-01	4.90808e-01	4.58634e-01	5.01634e-01	4.73560e-01	4.74932e-01	4.69359e-01	4.98788e-01	4.77331e-01	7.76319e-01	5.65948e-01	4.95227e-01	4.56768e-01	4.41464e-01	4.47476e-01	4.81650e-01	4.73925e-01	4.64982e-01	8.04759e-01	5.28401e-01	5.17484e-01	5.14802e-01	4.94390e-01	4.69856e-01	4.72663e-01	4.86105e-01	4.95663e-01	4.97382e-01	5.25765e-01	5.33522e-01	5.22720e-01	5.32032e-01	5.39620e-01	5.44025e-01	5.49317e-01	5.44941e-01	5.22793e-01	4.95507e-01	4.99483e-01	5.07028e-01	4.97071e-01	4.91520e-01	5.05774e-01	5.11044e-01	5.05876e-01	4.90137e-01	4.75219e-01	4.74407e-01	4.80868e-01	4.93323e-01	4.98051e-01	4.89100e-01	4.77250e-01	4.76916e-01	4.91299e-01	4.97156e-01	5.00295e-01	4.94191e-01	4.82790e-01	4.80893e-01	4.94689e-01	4.82797e-01	4.60508e-01	4.60672e-01	4.73408e-01	4.57837e-01	4.49539e-01	4.66165e-01	4.86080e-01	4.84727e-01	4.87358e-01	4.91635e-01	4.84869e-01	4.79242e-01	4.95448e-01	4.76493e-01	4.73891e-01	4.88664e-01	5.06454e-01	5.11138e-01	4.85596e-01	4.81202e-01	4.96387e-01	5.12616e-01	5.27368e-01	5.13295e-01	4.83336e-01	4.71773e-01	4.92427e-01	4.88117e-01	4.66421e-01	4.59565e-01	5.91479e-01	5.29618e-01	4.95371e-01	4.72950e-01	4.47183e-01	4.55721e-01
4.69714e-01	1.00000e+00	7.17589e-01	5.14530e-01	6.37284e-01	7.48997e-01	5.60064e-01	5.36533e-01	7.65973e-01	5.58914e-01	5.38200e-01	4.48190e-01	4.39555e-01	4.37121e-01	4.44016e-01	4.49068e-01	4.35176e-01	4.37149e-01	4.40446e-01	4.49430e-01	4.29120e-01	4.31634e-01	4.33286e-01	4.36097e-01	4.42488e-01	4.40987e-01	4.48956e-01	4.63057e-01	4.86455e-01	5.07198e-01	4.81607e-01	4.58950e-01	4.59473e-01	4.77843e-01	4.99164e-01	5.18591e-01	5.49364e-01	5.58105e-01	5.32997e-01	5.22748e-01	5.58559e-01	5.88690e-01	6.04359e-01	5.68151e-01	5.09040e-01	4.83342e-01	5.05470e-01	5.04992e-01	4.83766e-01	4.73664e-01	4.71183e-01	4.99196e-01	5.09634e-01	5.18212e-01	5.12445e-01	4.95907e-01	4.89853e-01	4.92854e-01	4.88185e-01	4.96367e-01	5.01965e-01	5.06279e-01	4.90067e-01	4.44197e-01	4.52001e-01	4.54317e-01	4.95273e-01	4.78626e-01	4.60708e-01	4.65009e-01	4.83645e-01	4.81473e-01	5.00907e-01	4.78668e-01	4.95326e-01	5.34668e-01	5.57385e-01	5.53775e-01	5.36902e-01	5.09505e-01	4.92375e-01	5.10203e-01	5.14710e-01	5.29587e-01	5.28552e-01	5.22606e-01	5.40757e-01	5.57825e-01	5.49478e-01	5.17635e-01	4.89037e-01	5.08244e-01	5.23586e-01	5.26864e-01	4.12684e-01	4.16284e-01	4.24902e-01	4.48430e-01	4.48795e-01	4.37518e-01
4.85391e-01	7.17589e-01	1.00000e+00	5.14401e-01	6.20777e-01	7.72581e-01	5.70377e-01	5.35468e-01	7.90753e-01	5.25337e-01	5.34254e-01	4.31160e-01	4.18365e-01	4.23791e-01	4.34113e-01	4.31795e-01	4.21420e-01	4.18845e-01	4.26374e-01	4.54902e-01	4.30873e-01	4.02540e-01	4.01110e-01	4.08992e-01	4.20715e-01	4.30922e-01	4.61968e-01	4.65941e-01	4.60165e-01	4.76679e-01	4.73599e-01	4.59780e-01	4.66164e-01	4.88585e-01	5.11960e-01	5.24399e-01	5.26856e-01	5.20906e-01	5.15137e-01	5.32215e-01	5.61720e-01	5.78544e-01	5.82063e-01	5.55878e-01	5.31788e-01	5.15187e-01	5.20637e-01	5.11004e-01	5.03956e-01	5.00146e-01	4.93932e-01	5.08280e-01	5.21262e-01	5.28929e-01	5.19304e-01	5.07010e-01	4.92904e-01	4.86714e-01	4.85434e-01	4.96853e-01	5.08452e-01	5.20595e-01	5.11463e-01	4.80567e-01	4.52442e-01	4.49752e-01	5.03076e-01	4.88201e-01	4.67406e-01	4.48277e-01	4.67472e-01	4.68600e-01	4.72575e-01	4.84428e-01	4.85072e-01	5.17211e-01	5.54809e-01	5.53329e-01	5.40414e-01	5.15511e-01	4.99671e-01	5.17039e-01	5.25300e-01	5.27788e-01	5.49241e-01	5.81658e-01	5.83122e-01	5.62640e-01	5.35830e-01	5.02944e-01	5.03088e-01	5.12516e-01	5.05722e-01	5.16260e-01	3.85636e-01	4.00571e-01	4.21912e-01	4.58587e-01	4.52095e-01	4.47057e-01
4.90808e-01	5.14530e-01	5.14401e-01	1.00000e+00	5.28401e-01	5.15078e-01	4.88755e-01	4.72598e-01	4.88553e-01	5.20085e-01	5.53790e-01	5.01641e-01	4.74341e-01	4.56617e-01	4.61829e-01	4.83891e-01	5.02831e-01	5.10481e-01	5.06859e-01	5.09233e-01	5.18389e-01	5.26485e-01	5.05014e-01	5.16898e-01	5.28490e-01	5.03165e-01	4.73460e-01	4.90848e-01	5.46449e-01	5.37113e-01	4.99353e-01	4.84926e-01	4.80934e-01	4.82124e-01	4.97428e-01	5.01155e-01	5.04533e-01	5.06558e-01	5.07831e-01	5.00485e-01	4.95771e-01	4.84108e-01	4.69414e-01	4.74513e-01	5.01849e-01	5.08787e-01	5.10948e-01	5.10667e-01	4.70980e-01	4.64384e-01	4.92911e-01	5.07053e-01	5.04495e-01	4.99641e-01	4.94749e-01	4.86209e-01	4.89969e-01	4.97990e-01	4.72507e-01	4.59078e-01	4.88133e-01	4.92626e-01	4.93768e-01	4.71875e-01	4.48383e-01	4.63087e-01	4.97068e-01	5.04536e-01	5.10150e-01	4.96780e-01	4.90047e-01	4.99363e-01	5.22327e-01	5.10007e-01	4.88992e-01	4.74177e-01	5.16985e-01	5.19847e-01	5.18724e-01	5.14114e-01	4.96069e-01	4.77943e-01	4.81191e-01	4.80902e-01	4.85636e-01	5.21864e-01	5.10949e-01	4.86530e-01	4.81285e-01	5.11788e-01	5.33853e-01	5.30659e-01	5.11840e-01	4.84406e-01	4.88579e-01	4.65012e-01	4.61802e-01	4.80965e-01	4.93267e-01	4.97549e-01
4.58634e-01	6.37284e-01	6.20777e-01	5.28401e-01	1.00000e+00	6.42192e-01	5.81011e-01	5.34179e-01	6.66404e-01	5.48829e-01	5.37793e-01	4.33212e-01	4.24957e-01	4.37953e-01	4.66706e-01	4.87858e-01	4.87190e-01	4.71926e-01	4.76238e-01	4.81934e-01	4.42032e-01	4.52787e-01	4.49920e-01	4.36423e-01	4.41877e-01	4.77181e-01	5.03110e-01	4.98200e-01	4.75618e-01	4.68617e-01	4.17674e-01	4.05484e-01	4.15542e-01	4.32627e-01	4.46278e-01	4.56575e-01	4.84416e-01	4.93800e-01	4.72906e-01	4.80633e-01	5.02434e-01	5.27696e-01	5.61978e-01	5.51214e-01	5.00134e-01	4.74081e-01	4.86495e-01	5.06157e-01	5.25584e-01	5.35617e-01	5.12720e-01	4.92405e-01	4.89929e-01	4.97970e-01	4.98531e-01	4.89164e-01	4.89172e-01	5.06085e-01	5.16430e-01	5.16891e-01	5.36877e-01	5.11402e-01	4.97076e-01	5.02800e-01	4.93897e-01	4.96593e-01	5.18605e-01	5.05177e-01	5.08726e-01	5.01621e-01	4.88861e-01	4.82971e-01	4.81804e-01	4.99421e-01	5.09542e-01	5.34010e-01	5.15519e-01	5.16886e-01	5.07990e-01	4.97557e-01	4.91432e-01	4.90399e-01	4.91846e-01	5.07509e-01	5.24793e-01	5.43932e-01	5.50995e-01	5.70028e-01	5.69044e-01	5.59446e-01	5.33787e-01	5.49624e-01	5.59385e-01	5.48017e-01	4.31649e-01	4.16098e-01	4.25921e-01	4.63414e-01	4.86515e-01	4.83208e-01
5.01634e-01	7.48997e-01	7.72581e-01	5.15078e-01	6.42192e-01	1.00000e+00	5.96474e-01	5.40786e-01	8.39729e-01	5.58513e-01	5.37813e-01	4.52852e-01	4.39934e-01	4.43986e-01	4.54380e-01	4.59294e-01	4.31697e-01	4.22322e-01	4.32471e-01	4.43937e-01	4.58626e-01	4.34873e-01	4.27368e-01	4.26225e-01	4.31855e-01	4.40124e-01	4.50541e-01	4.41957e-01	4.48868e-01	4.84852e-01	4.86768e-01	4.71420e-01	4.59554e-01	4.62726e-01	4.75381e-01	4.96066e-01	5.22266e-01	5.23620e-01	5.00367e-01	5.19122e-01	5.67193e-01	6.03414e-01	6.24736e-01	5.86522e-01	5.44405e-01	5.11687e-01	5.10864e-01	4.89355e-01	4.87555e-01	4.92239e-01	5.02336e-01	5.35526e-01	5.40728e-01	5.27578e-01	5.06089e-01	4.92375e-01	4.88865e-01	4.89814e-01	4.75244e-01	4.95638e-01	4.94983e-01	4.90363e-01	4.91643e-01	4.55729e-01	4.35437e-01	4.17721e-01	4.74301e-01	4.62190e-01	4.40041e-01	4.54735e-01	4.65437e-01	4.54414e-01	4.87169e-01	4.86777e-01	4.84644e-01	5.11453e-01	5.41945e-01	5.56375e-01	5.56710e-01	5.34712e-01	5.14468e-01	5.19572e-01	5.25311e-01	5.31330e-01	5.39032e-01	5.64764e-01	5.65296e-01	5.48098e-01	5.30597e-01	5.02314e-01	4.95055e-01	5.17507e-01	5.12211e-01	5.16233e-01	4.18573e-01	4.30844e-01	4.38809e-01	4.61614e-01	4.64091e-01	4.35090e-01
4.73560e-01	5.60064e-01	5.70377e-01	4.88755e-01	5.81011e-01	5.96474e-01	1.00000e+00	5.37976e-01	6.27452e-01	4.84992e-01	5.10287e-01	4.48707e-01	4.50295e-01	4.51790e-01	4.70908e-01	4.90732e-01	4.95492e-01	4.84703e-01	4.88411e-01	4.86855e-01	4.65156e-01	4.87518e-01	4.72015e-01	4.48954e-01	4.49656e-01	4.62105e-01	4.78403e-01	4.77321e-01	4.63377e-01	4.61011e-01	4.41565e-01	4.32517e-01	4.38756e-01	4.57337e-01	4.52234e-01	4.54441e-01	4.67860e-01	4.85085e-01	4.82011e-01	4.92099e-01	5.29163e-01	5.58526e-01	5.77885e-01	5.68867e-01	5.48534e-01	5.26708e-01	5.12641e-01	4.96699e-01	5.00010e-01	5.08809e-01	5.04293e-01	5.15143e-01	5.15376e-01	5.16808e-01	5.10434e-01	4.88357e-01	4.78920e-01	4.85202e-01	4.77978e-01	4.92911e-01	5.20513e-01	5.24429e-01	5.24563e-01	5.20595e-01	4.85081e-01	4.80658e-01	5.01964e-01	4.78486e-01	4.64532e-01	4.68829e-01	4.60946e-01	4.85636e-01	5.40907e-01	5.03737e-01	4.96710e-01	5.14613e-01	5.27605e-01	5.28876e-01	5.25442e-01	5.16618e-01	5.06926e-01	4.93865e-01	4.86570e-01	5.11533e-01	5.24252e-01	5.17946e-01	5.06510e-01	4.89938e-01	4.99781e-01	5.18914e-01	4.86860e-01	5.17439e-01	5.15776e-01	5.14613e-01	4.76855e-01	4.82176e-01	4.79697e-01	4.95087e-01	5.03055e-01	5.05083e-01
4.74932e-01	5.36533e-01	5.35468e-01	4.72598e-01	5.34179e-01	5.40786e-01	5.37976e-01	1.00000e+00	5.38167e-01	4.92410e-01	5.22496e-01	4.57225e-01	4.43935e-01	4.22119e-01	4.20418e-01	4.54874e-01	4.60803e-01	4.57509e-01	4.76363e-01	4.86462e-01	4.58743e-01	4.78435e-01	4.78985e-01	4.85282e-01	4.94434e-01	5.02885e-01	5.05995e-01	5.02819e-01	4.83193e-01	4.66719e-01	4.60786e-01	4.66709e-01	4.74021e-01	4.64681e-01	4.39545e-01	4.43075e-01	4.72439e-01	4.86236e-01	4.66897e-01	4.67007e-01	4.85945e-01	5.02713e-01	5.19963e-01	5.28599e-01	4.96814e-01	4.78419e-01	4.83154e-01	4.76438e-01	4.99957e-01	5.10304e-01	5.10988e-01	4.87909e-01	4.93456e-01	5.15165e-01	5.19461e-01	4.97676e-01	4.93715e-01	5.15230e-01	5.19648e-01	5.21702e-01	4.99589e-01	4.99015e-01	5.14474e-01	5.25213e-01	5.07763e-01	5.12846e-01	5.29584e-01	5.06581e-01	4.73611e-01	4.63280e-01	4.73026e-01	4.91388e-01	5.07810e-01	4.80163e-01	5.27062e-01	7.74714e-01	5.02748e-01	5.22156e-01	5.25054e-01	5.10769e-01	4.93791e-01	4.76715e-01	4.83005e-01	4.83829e-01	4.99146e-01	5.08567e-01	5.07988e-01	5.10926e-01	5.04432e-01	4.82259e-01	4.75841e-01	4.97098e-01	5.79849e-01	8.33382e-01	4.66836e-01	4.54817e-01	4.22698e-01	4.29526e-01	4.63534e-01	4.69812e-01
4.69359e-01	7.65973e-01	7.90753e-01	4.88553e-01	6.66404e-01	8.39729e-01	6.27452e-01	5.38167e-01	1.00000e+00	5.38725e-01	5.28116e-01	4.12558e-01	3.98176e-01	4.05886e-01	4.24029e-01	4.44401e-01	4.40758e-01	4.32357e-01	4.40903e-01	4.60003e-01	4.23275e-01	4.17183e-01	4.16097e-01	3.87100e-01	3.86592e-01	4.08706e-01	4.36956e-01	4.33401e-01	4.29070e-01	4.30920e-01	4.14862e-01	4.06836e-01	4.18006e-01	4.55362e-01	4.85959e-01	4.98570e-01	5.09566e-01	5.21450e-01	5.21626e-01	5.28581e-01	5.58805e-01	5.85030e-01	6.05471e-01	5.77544e-01	5.37373e-01	5.13794e-01	5.15876e-01	4.98015e-01	5.11686e-01	5.23615e-01	5.11806e-01	5.30296e-01	5.37839e-01	5.35609e-01	5.19925e-01	5.03375e-01	4.93124e-01	4.89418e-01	4.78046e-01	5.09933e-01	5.23922e-01	5.26775e-01	5.08031e-01	4.84610e-01	4.68626e-01	4.47989e-01	4.92091e-01	4.82746e-01	4.56518e-01	4.55666e-01	4.73790e-01	4.62047e-01	4.90960e-01	4.83926e-01	4.81111e-01	5.24807e-01	5.49270e-01	5.49170e-01	5.46459e-01	5.30554e-01	5.19089e-01	5.31605e-01	5.40742e-01	5.41069e-01	5.47116e-01	5.89401e-01	5.92322e-01	5.54949e-01	5.34782e-01	5.12952e-01	5.04680e-01	5.31212e-01	5.35953e-01	5.43790e-01	3.96349e-01	4.01362e-01	4.08123e-01	4.42281e-01	4.61123e-01	4.63687e-01
4.98788e-01	5.58914e-01	5.25337e-01	5.20085e-01	5.48829e-01	5.58513e-01	4.84992e-01	4.92410e-01	5.38725e-01	1.00000e+00	5.41045e-01	4.94622e-01	4.68374e-01	4.57860e-01	4.72129e-01	4.89522e-01	4.77625e-01	4.55570e-01	4.63005e-01	4.81537e-01	4.95368e-01	4.83712e-01	4.71402e-01	4.61958e-01	4.65082e-01	4.69438e-01	4.85016e-01	5.00306e-01	5.16574e-01	4.97516e-01	4.64106e-01	4.66590e-01	4.88628e-01	4.96094e-01	5.01009e-01	5.02669e-01	5.09319e-01	5.11995e-01	5.10445e-01	5.13396e-01	5.08077e-01	4.98761e-01	5.03554e-01	5.23603e-01	5.04253e-01	4.97968e-01	5.09789e-01	5.17381e-01	5.03381e-01	4.96148e-01	4.95421e-01	5.16394e-01	5.16800e-01	5.03276e-01	4.91291e-01	4.87891e-01	4.84226e-01	4.79914e-01	4.81147e-01	4.80407e-01	4.92506e-01	5.03879e-01	5.02274e-01	4.99320e-01	4.94017e-01	4.97866e-01	5.19379e-01	4.97302e-01	4.79825e-01	5.17976e-01	5.24041e-01	4.92492e-01	4.99775e-01	4.97092e-01	5.01223e-01	5.00525e-01	5.02668e-01	5.16079e-01	5.15402e-01	5.01199e-01	4.83217e-01	4.77914e-01	5.02629e-01	5.11684e-01	4.80419e-01	4.90317e-01	4.90433e-01	5.06851e-01	5.08401e-01	4.95759e-01	5.19080e-01	5.23080e-01	5.29319e-01	5.09669e-01	4.78985e-01	4.67364e-01	4.56131e-01	4.63034e-01	4.68157e-01	4.65137e-01
